anime_id,title,score,genre
6707,Kuroshitsuji II,7.48,"Action, Comedy, Demons, Supernatural, Fantasy, Shounen"
37320,Amai Choubatsu: Watashi wa Kanshu Senyou Pet,5.26,Ecchi
236,E&#039;s Otherwise,6.71,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural"
31189,Watashi ga Toriko ni Natte Yaru,6.97,Hentai
34438,Code Geass: Hangyaku no Lelouch I - Koudou,8.18,"Action, Military, Sci-Fi, Super Power, Mecha, School"
1488,Area 88,7.64,"Action, Military, Adventure, Drama, Romance"
21891,Natsumi Step!,5.06,Music
34818,Sakura Internet,5.77,Drama
2522,Rakushou! Hyper Doll,5.76,"Magic, Adventure, Comedy, Sci-Fi, Shounen"
9515,Highschool of the Dead: Drifters of the Dead,6.75,"Ecchi, Comedy, Supernatural"
24873,Juuou Mujin no Fafnir,6.43,"Fantasy, Harem, Romance, School"
5984,Ristorante Paradiso,7.45,"Drama, Josei, Romance, Slice of Life"
8706,SOS TV Walpurgis Night Fever,5.72,"Comedy, Sci-Fi"
7435,Dragon Quest: Dai no Daibouken (1991),6.81,"Adventure, Demons, Magic, Fantasy, Shounen"
12191,Smile Precure!,7.2,"Action, Fantasy, Magic, Shoujo"
33018,Katsugeki/Touken Ranbu,6.8,"Action, Fantasy, Historical, Samurai"
11061,Hunter x Hunter (2011),9.11,"Action, Adventure, Super Power, Shounen"
23623,Non Non Biyori Repeat,8.23,"Comedy, School, Seinen, Slice of Life"
4537,Yagami-kun no Katei no Jijou,6.35,Comedy
32983,Natsume Yuujinchou Go,8.64,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo"
2180,Slow Step,6.73,"Slice of Life, Comedy, Sports, Romance, School, Shoujo"
32122,GintamaÎç: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,8.14,"Action, Comedy, Historical, Parody, Samurai, Shounen"
17747,Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation,6.37,Hentai
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,7.77,"Action, Mystery, Horror, Psychological, School"
30428,Hikenai Guitar wo Hikundaze,5.3,Music
64,Rozen Maiden,7.53,"Action, Comedy, Drama, Magic, Seinen"
23779,Akuma to Himegimi,4.44,"Comedy, Shoujo"
9667,Super Speed,5.73,Music
5682,Phantom: Requiem for the Phantom,8.11,"Action, Drama, Seinen, Thriller"
382,Futari Ecchi,6.49,"Comedy, Ecchi, Romance, Seinen, Slice of Life"
13373,Kyoto Animation: Hana-hen,5.8,Slice of Life
821,Initial D Battle Stage,7.64,"Action, Cars, Drama, Seinen, Sports"
7176,Cheburashka Arere?,6.52,"Kids, Slice of Life, Comedy"
1726,Devil May Cry,7.11,"Action, Demons, Fantasy"
33300,Manga Kotowaja Jiten,6.38,"Comedy, Historical"
4095,Chuumon no Ooi Ryouriten (1991),6.29,"Horror, Supernatural, Fantasy"
8277,Hyakka Ryouran: Samurai Girls,6.95,"Action, Comedy, Ecchi, Harem, Samurai, School"
21681,Hanayamata,7.38,"Slice of Life, Comedy, School"
36793,3D Kanojo: Real Girl,6.9,"Romance, School, Shoujo"
28211,Harmony,7.1,"Sci-Fi, Psychological"
254,Jungle wa Itsumo Hare nochi Guu Deluxe,7.91,"Comedy, Slice of Life"
8062,Mai-HiME: Kuro no Mai/Saigo no Bansan,6.83,Comedy
32728,Sensou no Tsukurikata,6.36,"Kids, Drama"
13185,Juusen Battle Monsuno,6.52,"Action, Adventure"
37104,Slow Start: Web Yokoku Movie,6.03,Slice of Life
10629,Tibet Inu Monogatari,7.45,Adventure
6131,Charady no Joke na Mainichi,5.36,Comedy
36451,Still,5.9,Music
865,Kikou Senki Dragonar,6.81,"Sci-Fi, Adventure, Space, Mecha"
31158,Hetalia: The World Twinkle Specials,7.51,"Comedy, Historical, Parody"
36662,Naki no Ryuu: Hiryuu no Shou (1991),4.33,"Drama, Game, Seinen"
37509,W&#039;z,0,"Action, Music"
34643,Kokekkou-san,5.43,Kids
30547,Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,7.1,"Magic, Fantasy"
19363,Gin no Saji 2nd Season,8.33,"Comedy, School, Shounen, Slice of Life"
35249,Uma Musume: Pretty Derby (TV),7.2,Sports
5472,Kokoro Toshokan: Communication Clips,5.89,"Comedy, Drama, Slice of Life"
799,Kokoro Toshokan,6.56,"Comedy, Drama, Slice of Life"
560,Soukyuu no Fafner: Right of Left - Single Program,7.48,"Action, Drama, Mecha, Military, Sci-Fi"
37370,The Perfect World,7.84,Music
2072,Idol Project,5.81,"Adventure, Comedy, Music"
30952,New Initial D Movie: Legend 3 - Mugen,7.92,"Cars, Seinen, Sports"
1124,Seikai no Danshou: Tanjou,7.26,"Military, Romance, Sci-Fi, Space"
36702,Shingeki no Kyojin Movie 3: Kakusei no Houkou,7.8,"Action, Super Power, Drama, Fantasy, Shounen"
29703,Ikoku na Retro,6.35,Hentai
2171,Detective Conan Movie 11: Jolly Roger in the Deep Azure,7.61,"Adventure, Police, Comedy, Mystery, Shounen"
6337,Hitoriga The Animation,6.48,Hentai
34498,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",6.69,Drama
29623,Jiaoao de Jiangjun,5.68,Drama
8415,Oi! Ryouma,6.75,"Adventure, Drama, Historical"
36666,An Ling Yu Shi Di Qi,6.19,"Adventure, Kids, Sci-Fi"
35171,Appare! Momotarou no Koutsuu Anzen,5.67,"Fantasy, Kids"
1837,Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida,6.91,"Action, Sci-Fi, Adventure, Comedy, Parody, Shounen"
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,7.34,"Slice of Life, Comedy"
4124,Futari wa Precure: SplashŠ…æStar Movie - Tick Tack Kiki Ippatsu!,6.91,"Magic, Fantasy, Kids, Shoujo"
11421,Iruka to Shounen,4.87,"Adventure, Kids"
1562,Yamato Nadeshiko ShichihengeŠÈÇ,7.86,"Comedy, Shoujo"
3723,Koala Boy Kokki,6.27,Comedy
880,Aa! Megami-sama!: Sorezore no Tsubasa,7.66,"Comedy, Magic, Romance, Seinen, Supernatural"
35889,Hakata Tonkotsu Ramens,7.56,Action
1469,Monster Farm: Enbanseki no Himitsu,6.89,"Action, Adventure, Comedy, Fantasy"
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,6.3,"Harem, Romance, School"
35403,Manga Revue Haru,5.26,Kids
3429,Blame! Special,5.47,"Mecha, Sci-Fi"
7639,Shounen Santa no Daibouken!,6.14,"Adventure, Fantasy, Shounen"
22831,Abarenbou Rikishi!! Matsutarou,6.16,"Sports, Seinen"
19391,Shingeki no Kyojin Picture Drama,6.73,"Parody, Comedy"
29989,Kaze no Kokyuu: Animation ni Yoru Oufuku Shokan,4.39,Dementia
37467,Usagi no Matthew,4.57,Slice of Life
4554,Dokkiri Doctor,6.57,"Comedy, Slice of Life"
733,Kizuna,6.42,"Romance, Drama, Yaoi"
2394,Ma ga Ochiru Yoru,6.57,Hentai
31747,Oshiri Kajiri Mushi (TV) 4th Season,5.5,"Comedy, Kids"
5162,Minami-ke Okaeri,7.63,"Slice of Life, Comedy, School"
37651,Fate/Extra: Last Encore - Irusterias Tendouron,0,"Action, Magic, Fantasy"
3737,Usavich,7.09,"Adventure, Comedy"
2281,Jikuu Tantei Genshi-kun,6.37,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen"
19255,Hyakka Ryouran: Samurai Bride Specials,6.7,"Ecchi, Comedy"
2838,Toushin Toshi II,5.84,"Adventure, Fantasy, Hentai, Romance"
36520,Pikotarou no Lullaby Lullaby,5.32,Comedy
4391,Saru Masamune,5.43,"Adventure, Military"
2264,Jungle Taitei Movie (1997),7.18,"Adventure, Fantasy"
17624,Omakase Scrappers,6.69,"Adventure, Comedy, Sci-Fi"
8241,Rio: Rainbow Gate!,5.97,"Game, Comedy, Ecchi"
21771,Romantica Clock,5.8,Shoujo
31165,Meiji x Kokosake & anohana Receipt Oubo Campaign,5.61,Drama
1925,Urusei Yatsura Movie 6: Itsudatte My Darling,6.99,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance"
31387,Aru Hi Inu no Kuni kara Tegami ga Kite,6.63,"Drama, Shoujo"
10384,Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,6.66,"Comedy, Romance, School, Shoujo Ai"
14995,JK to Ero Giin Sensei,6.74,Hentai
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,7.21,"Comedy, Ecchi, Slice of Life"
23065,Kaidan,4.98,Supernatural
32755,Gregorio,5.71,Music
6015,Megami Tantei Vinus File,5.52,Hentai
19009,Puyo Puyo: Madou Monogatari,6.45,"Comedy, Fantasy"
23837,Meisou! Underworld,5.77,"Action, Supernatural, Thriller"
32377,Azure Nihon Data Center,5.05,Action
11299,Keroro Gunsou: KeroZero Shupattsudayo! Zeninshuugou!,7.16,"Action, Adventure, Comedy, Mecha, Shounen, Space"
9548,Alps no Shoujo Heidi: Alm no Yama-hen,6.58,"Slice of Life, Historical, Drama"
32380,Kono Subarashii Sekai ni Shukufuku wo! OVA,7.86,"Adventure, Comedy, Supernatural, Magic, Fantasy"
9806,Qin Shi Ming Yue: Bai Bu Fei Jian,6.68,"Action, Historical, Martial Arts, Fantasy"
12695,Tight-rope,7.25,"Romance, Shounen Ai"
1752,Di Gi Charat: Hoshi no Tabi,6.71,Comedy
1744,WagamamaŠ…æFairy Mirumo de Pon!,7.43,"Kids, Adventure, Fantasy, Magic, Comedy, Romance, School, Drama, Shoujo"
32593,The Snack World,4.92,"Adventure, Comedy, Kids, Fantasy"
36272,Manichi ga Tsurai Kimochi Wakarimasu ka: Yurusenai! Net Ijime,10,Kids
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,8.26,"Action, Drama, Mecha, Sci-Fi, Space"
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,5.35,Comedy
13639,Hi no Youjin,6.37,"Historical, Slice of Life"
835,Sister Princess: Re Pure,6.33,"Drama, Romance"
8751,Kaijuu no Ballad,4.86,"Music, Comedy, Fantasy"
10701,Ulysses 31 Pilot,5.94,"Action, Adventure, Sci-Fi, Space"
1772,Seishoujo Kantai Virgin Fleet,5.36,"Fantasy, Military, School, Sci-Fi"
831,Chicchana Yukitsukai Sugar,7.16,"Comedy, Fantasy, Slice of Life"
1609,Mai-Otome Zwei,7.34,"Action, Magic"
1910,Master Keaton OVA,7.88,"Adventure, Mystery"
29738,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,5,Music
33843,Matsubara-kun: Mackie E no Ouen Message,3.16,Comedy
6172,Layton Kyouju to Eien no Utahime,7.68,Mystery
11569,Precure All Stars DX the Dance LiveŠÈÇ: Miracle Dance Stage e Youkoso,7.18,"Fantasy, Magic, Music, Shoujo"
20125,Tobidase! Machine Hiryuu,5.8,"Cars, Comedy, Parody, Shounen"
2463,Shounan Bakusouzoku,6.64,"Action, Comedy, Shounen"
3115,Toki no Tabibito: Time Stranger,6.15,"Action, Adventure, Romance, Sci-Fi"
1450,Brigadoon: Marin to Melan,7.39,"Adventure, Comedy, Drama, Mecha, Sci-Fi"
24377,Spocon!,7.03,Hentai
16964,Inazuma Eleven Go: TCG CM NG-shuu,6.91,Comedy
13807,Corpse Party: Missing Footage,6.32,"Horror, School"
9999,One Piece 3D: Mugiwara Chase,7.26,"Action, Adventure, Comedy, Fantasy, Shounen"
13253,Blossom,6.59,Music
34037,Kitakaze no Kureta Table-kake,4.55,"Fantasy, Historical"
4907,Daikyouryuu Jidai,6.08,Sci-Fi
13431,Himitsukessha Taka no Tsume NEO,6,"Comedy, Parody, Super Power"
13165,Paboo & Mojies,4.64,Kids
1122,Pokemon Advanced Generation: Rekkuu no Houmonsha Deoxys,7.08,"Action, Adventure, Comedy, Fantasy, Kids, Sci-Fi"
16726,gdgd Fairies 2,7.1,"Comedy, Fantasy"
19233,Around,5.65,Slice of Life
2224,Hikari no Densetsu,6.69,"Music, Romance, Shoujo, Sports"
34186,Tsuki to Azarashi,6,Kids
26023,Haiyore! Nyaruko-san F,7.64,"Sci-Fi, Comedy, Parody, Romance"
3464,Kemeko Deluxe!,6.69,"Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen"
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,6.18,"Action, Mecha, Historical"
33183,Mahoutsukai Precure! Movie: Kiseki no Henshin! Cure Mofurun!,7.38,"Action, Slice of Life, Magic, Fantasy, School, Shoujo"
4050,Kouchuu Ouja Mushiking: Mori no Tami no Densetsu,6.77,Fantasy
798,Yomigaeru Sora: Rescue Wings,7.5,"Drama, Military, Seinen"
32854,Fr/day Night,5.25,"Comedy, Music"
24785,Awate Tokoya,5.02,Music
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode",7.43,"Comedy, Drama, Slice of Life"
16035,Karneval (TV),7.3,"Action, Fantasy, Josei, Mystery, Sci-Fi"
2947,Ojamajo Doremi Sharp Movie,7.24,"Kids, Magic, Shoujo"
26085,Military!,5.89,"Ecchi, Slice of Life, Comedy, Military, Seinen"
10420,Gakuen 3,6.63,Hentai
37115,Taka no Tsume 7: Joou Heika no Jobuubu,6.36,"Comedy, Parody, Super Power"
15611,Cardfight!! Vanguard: Link Joker-hen,7.36,"Action, Adventure, Demons, Game, Shounen"
7495,Nonki na Tou-san Ryuuguu Mairi,5.24,Supernatural
780,Detective Conan Movie 02: The Fourteenth Target,8,"Adventure, Mystery, Comedy, Police, Shounen"
25567,DRAMAtical Murder OVA: Data_xx_Transitory,6.24,"Psychological, Drama, Sci-Fi, Shounen Ai"
12445,Tasogare Otome x Amnesia,7.93,"Horror, Mystery, Romance, School, Shounen, Supernatural"
35473,Yuuki Yuuna wa Yuushabu Shozoku 3,6.69,"Slice of Life, Comedy, Magic, Fantasy"
35370,Teekyuu 9,6.73,"Comedy, Sports"
7843,Kiekaketa Monogataritachi no Tame ni,5.07,Dementia
28913,Hidamari Sketch x 365 Recap,6.5,"Slice of Life, Comedy, School"
242,Gokusen,7.47,"Slice of Life, Comedy, Drama, School, Josei"
1454,Kemonozume,7.5,"Action, Horror, Demons, Supernatural, Romance"
10905,Ikoku Meiro no Crois’©e Picture Drama,6.41,"Historical, Seinen, Slice of Life"
23831,Mahou Shoujo MadokaŠ…ÄMagica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,6.38,Comedy
22157,Yasashii Kinyoubi,3.8,Dementia
17493,Ashita Genki ni Nare!: Hanbun no Satsumaimo,6.51,Drama
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,7.03,"Action, Adventure, Space, Drama, Sci-Fi"
1686,Bleach Movie 1: Memories of Nobody,7.55,"Action, Adventure, Super Power"
2091,Oshare Kozou wa Hanamaru,5.8,"Romance, Shoujo"
4490,Soap no Moko-chan,6.27,Hentai
33743,Fuuka,6.73,"Drama, Ecchi, Music, Romance, School, Shounen"
35667,Ame no Ten Ten,4.78,Music
9834,Level E,7.53,"Sci-Fi, Comedy, Shounen"
2739,Highschool Aurabuster: Hikari no Mezame,6.25,"Drama, Fantasy, Super Power"
33769,Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai,6.84,Hentai
10901,Aoi Hitomi no Onnanoko no Ohanashi,6.24,"Drama, Historical"
34323,HiŠ…æsCoool! SeHa Girls Special,5.64,"Comedy, Game, School, Sports"
2732,Baby Baachan,6.63,"Comedy, Drama"
36519,Koikishi PurelyŠ…æKiss The Animation: Special Edition,6.51,Romance
33248,K: Seven Stories Movie 1 - R:B - Blaze,0,"Action, Drama, Super Power, Supernatural"
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,8.17,"Action, Space, Military, Drama, Sci-Fi"
6336,Mobile Suit Gundam Unicorn,8.31,"Action, Drama, Mecha, Military, Sci-Fi, Space"
11465,Tsuma no Haha Sayuri,6.54,Hentai
33820,Ao Oni The Animation (Movie),4.4,"Mystery, Horror"
16480,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,4.95,"Adventure, Comedy, Fantasy"
22181,Shunga,3.52,Dementia
19383,Yami Shibai,7.18,"Dementia, Horror, Demons, Supernatural"
33985,Bloodivores,5.69,"Action, Supernatural, Vampire"
139,Hunter x Hunter: Greed Island Final,8.38,"Action, Adventure, Shounen, Super Power"
16009,Kamisama no Inai Nichiyoubi,7.47,"Fantasy, Mystery"
12471,Eureka Seven AO,6.81,"Action, Adventure, Drama, Mecha, Sci-Fi"
3448,MadŠ…ÄBull 34,6.35,"Action, Police"
956,Daikuu Maryuu Gaiking,6.9,"Adventure, Mecha, Sci-Fi, Shounen"
8492,Kikansha Yaemon,5.62,"Fantasy, Kids"
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,7.96,"Adventure, Mystery, Comedy, Police, Shounen"
22329,Daisougen to Hakuba,5.94,"Adventure, Historical"
4536,Muteki Robo Trider G7,6.56,"Comedy, Mecha, Sci-Fi, Space"
34595,"""Parade"" de Satie",3.77,"Music, Dementia"
7655,Major S6,8.46,"Comedy, Drama, Sports"
37528,Decadence: Remix,4.14,"Military, Music"
877,Nana,8.51,"Music, Slice of Life, Comedy, Drama, Romance, Shoujo"
32083,Luck & Logic,6.23,"Action, Fantasy"
36920,Black Shout,6.58,Music
13427,PES: Peace Eco Smile,5.73,"Slice of Life, Space"
370,Burn Up Excess,6.66,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen"
1429,Lupin III: Nusumareta Lupin,7.23,"Action, Adventure, Mystery, Comedy, Seinen"
35478,Neko no Robu,5.54,"Comedy, Slice of Life"
37106,Kori no Koe,0,Music
32625,Okusama ga Seitokaichou! OVA: Okusama Gekijou,6.97,"Comedy, Shounen"
8966,Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen,6.46,"Adventure, Comedy, Kids"
399,Seikai no Senki Special,7.42,"Action, Military, Romance, Sci-Fi, Space"
30667,Mou Hitotsu no Nijiiro Toshi,4.38,Dementia
1774,HeatGuy J Special,7.22,"Action, Adventure, Mecha, Police, Sci-Fi"
3889,Junk Boy,6.1,"Comedy, Romance, Ecchi"
8786,Inakappe Taishou,6.58,"Comedy, Sports"
1161,MazeŠ…æBakunetsu Jikuu (TV),6.75,"Adventure, Comedy, Fantasy, Mecha, Shounen"
10923,Tantei Opera Milky Holmes: Summer Special,7.04,"Comedy, Mystery, Super Power"
28237,MapleStory Special,5.77,"Action, Comedy, Kids, Fantasy"
2559,Romeo no Aoi Sora,8.45,"Adventure, Drama, Historical, Slice of Life"
37127,SaiminŠ…æGakuen,6.13,Hentai
2722,Crusher Joe,6.93,"Action, Sci-Fi, Adventure, Space"
33255,Saiki Kusuo no Ôå-nan (TV),8.56,"Slice of Life, Comedy, Supernatural, School, Shounen"
21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,7.49,"Sci-Fi, Comedy, Seinen"
32275,Nar Doma Special,6.11,Comedy
28927,Owari no Seraph: Nagoya Kessen-hen,7.8,"Action, Military, Supernatural, Drama, Vampire, Shounen"
17249,Pretty Rhythm: Rainbow Live,7.75,"Slice of Life, Sports, Music, Shoujo"
29651,Ikedaya Soudou,3.79,"Samurai, Historical, Drama"
6954,Kara no Kyoukai 8: Shuushou,7.26,Mystery
1761,Golgo 13: Queen Bee,6.68,"Action, Adventure, Military, Drama, Seinen"
5909,Seitokai no Ichizon,7.45,"Harem, Comedy, Parody, School"
34612,Saiki Kusuo no Ôå-nan (TV) 2,8.67,"Slice of Life, Comedy, Supernatural, School, Shounen"
1565,Pokemon Diamond & Pearl,7.24,"Action, Adventure, Comedy, Fantasy, Kids"
8407,Sora no Otoshimono: Forte,7.75,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural"
36825,Pokemon Diamond & Pearl: Clip Show,6.35,"Action, Adventure, Comedy, Fantasy, Kids"
2164,Dennou Coil,8.15,"Adventure, Comedy, Drama, Mystery, Sci-Fi"
646,Haunted Junction,6.81,"Comedy, Supernatural, School, Shounen"
33079,Meikyoku to Dai Sakkyokka Monogatari,5.86,"Historical, Music"
9849,Akina to Onsen de H Shiyo!,6.48,Hentai
1216,Boku wa Konomama Kaeranai,5.59,"Drama, Romance, Shounen Ai"
3091,xxxHOLiC Kei,8.3,"Mystery, Comedy, Psychological, Supernatural, Drama"
1846,Princess Nine: Kisaragi Joshikou Yakyuubu,7.27,"Sports, Romance, Drama"
11763,Sekai de Ichiban Tsuyoku Naritai!,5.92,"Action, Ecchi, Sports"
35611,FunaQ: Funassyi to Soutai-kun,4.57,Slice of Life
1026,Yakumo Tatsu,6.19,"Adventure, Supernatural, Historical, Horror, Shoujo"
8183,Bouken Korobokkuru,6.3,Adventure
18937,Hakken Taiken Daisuki! Shimajirou,6.41,"Adventure, Comedy, Fantasy, Kids, Magic"
801,Ghost in the Shell: Stand Alone Complex 2nd GIG,8.55,"Action, Military, Sci-Fi, Mystery, Police, Mecha, Seinen"
33914,Nineko Gel’©e,4.41,"Fantasy, Music"
6112,Shin KoihimeŠ—¾Musou,6.94,"Comedy, Ecchi, Fantasy, Historical"
33286,Strike the Blood II,7.27,"Action, Supernatural, Ecchi, Vampire, Fantasy"
29829,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,7.83,"Comedy, Drama, Slice of Life"
21671,Keroro,6.98,"Comedy, Sci-Fi, Shounen"
25963,Backkom Meogeujan Yeohaeng,5.86,"Magic, Adventure, Comedy, Kids"
36447,Lord of Vermilion IV,4.29,"Fantasy, Game"
2985,Majin Tantei Nougami Neuro,7.71,"Mystery, Comedy, Demons, Supernatural, Shounen"
24181,3-Nen C-Gumi 14-Ban Kubozono Chiyoko no Nyuukaku,5.45,"Music, School"
5678,Kobato.,8.06,"Comedy, Drama, Romance, Fantasy"
1283,Choujuu Densetsu Gestalt,6.19,"Adventure, Comedy, Fantasy"
1044,Taiyou no Ouji: Horus no Daibouken,6.6,"Adventure, Drama, Magic"
4061,Grimm Masterpiece Theater II,7.48,"Adventure, Comedy, Fantasy, Kids, Magic"
32247,Tekkon Kinkreet Pilot,4.89,"Action, Adventure, Psychological, Supernatural"
34392,One Room,5.64,Slice of Life
17211,Shouwa Ahozoushi Akanuke Ichiban!,6.77,"Comedy, Shoujo"
13261,Inazuma Eleven Go: Chrono Stone,7.38,"Sports, Super Power, Shounen"
29764,Blend,4.49,
25265,Megumi to Taiyou: Kajuu Gummi Tweet Love Story,5.32,"Romance, Slice of Life"
6582,Tentai Senshi Sunred 2nd Season,8.04,"Comedy, Parody, Seinen, Super Power"
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,5.95,"Comedy, Drama, Harem, Romance, School"
6149,Chibi Maruko-chan (1995),7.31,"Comedy, Kids, School, Slice of Life"
34528,Mukashi Mukashi Momotarou,5.31,"Demons, Fantasy, Historical"
16894,Kuroko no Basket 2nd Season,8.49,"Comedy, Sports, School, Shounen"
709,Mujin Wakusei Survive,7.74,"Action, Adventure, Fantasy, Sci-Fi, Slice of Life"
2488,Mei to Koneko Bus,7.41,"Adventure, Fantasy"
2748,Dash! Kappei,7.3,"Comedy, Sports, Ecchi, Shounen"
29707,Yume no Ukiyo ni Saitemina,5.85,Music
219,Kidou Senkan Nadesico: The Prince of Darkness,6.86,"Action, Comedy, Drama, Mecha, Psychological, Sci-Fi, Shounen, Space"
9968,Wana: Hakudaku Mamire no Houkago,6.63,Hentai
16890,Makai Ouji: Devils and Realist,7.17,"Mystery, Comedy, Historical, Demons, Supernatural, Fantasy, School, Josei"
193,Maburaho,6.94,"Comedy, Drama, Ecchi, Harem, Magic, Romance, School"
34939,Tales of the Rays,6.07,"Fantasy, Game"
27909,Otome Hime,6.41,Hentai
33310,Peach Command Shin Momotarou Densetsu,6.64,"Adventure, Comedy"
2004,Hanada Shounen-shi,8.12,"Supernatural, Comedy, Slice of Life, Drama"
33687,Cyborg 009: Call of Justice 3,6.67,"Action, Adventure, Mecha, Sci-Fi, Shounen"
4879,Mouryou no Hako,7.28,"Mystery, Psychological, Supernatural, Thriller, Seinen"
13937,Saishuu Chikan Densha Next,6.73,Hentai
35417,Sin: Nanatsu no Taizai Zange-roku,5.88,"Ecchi, Fantasy"
3367,Furusato Japan,6.91,Historical
1085,Interlude,6.59,"Adventure, Horror, Mystery"
35330,Poputepipikku,7.39,"Comedy, Parody, Dementia"
2673,Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,7.64,"Adventure, Comedy, Fantasy"
21065,Yakusoku (ONA),6.77,"Drama, Music"
10278,The iDOLM@STER,7.71,"Comedy, Drama, Music"
6666,Passion,6.68,Music
37031,Mahoutsukai no Yome Recap,7.37,"Slice of Life, Magic, Fantasy, Shounen"
35589,Toji no Miko,6.35,"Action, Fantasy"
37831,Sword Art Online Alternative: Gun Gale Online - Refrain,0,"Action, Game, Military, Sci-Fi, Fantasy"
282,Angel Heart,7.35,"Action, Mystery, Drama, Romance, Seinen"
1644,Princess Rouge,5.91,"Fantasy, Romance"
3738,Usavich II,7.23,"Adventure, Comedy"
2260,KiramekiŠ…æProject,6.35,"Ecchi, Mecha, Comedy, Sci-Fi"
19569,Junjou Shoujo Et Cetera,6.78,Hentai
8355,Himitsukessha Taka no Tsume The Movie 1: Soutou wa Nido Shinu,4.85,"Comedy, Parody, Super Power"
6472,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,6.51,Horror
12059,Otome Dori,6.01,Hentai
31617,Ghost in the Shell: The New Movie Virtual Reality Diver,6.7,"Police, Sci-Fi, Seinen"
