anime_id,title,type,episodes,score,rank,popularity,favorites,genre,duration_min
23877,Gondora,Movie,1,4.04,9444,8059,0,Dementia,1
15061,Aikatsu!,TV,178,7.44,1837,2487,570,"Music, School, Shoujo, Slice of Life",24
14941,AKB0048: Next Stage,TV,13,7.78,917,2286,305,"Music, Sci-Fi",23
32827,B: The Beginning,ONA,12,7.66,1189,1079,470,"Action, Mystery, Police, Psychological, Supernatural, Thriller",23
36593,Hug tto! Precure,TV,0,7.36,2190,5141,18,"Action, Fantasy, Magic, Shoujo",24
2579,Anime 80-nichikan Sekai Isshuu,TV,26,6.85,4095,6101,5,"Adventure, Historical, Kids, Romance",25
631,Mahoromatic Summer Special,Special,1,7.22,2732,3899,4,"Ecchi, Romance, Comedy, Sci-Fi",23
1391,Future GPX Cyber Formula,TV,37,7.49,1664,5605,40,"Adventure, Sci-Fi, Shounen, Sports",24
1791,Ai Doll,OVA,4,5.89,,6424,7,"Hentai, Drama",30
34032,King of Prism: Pride the Hero,Movie,1,6.99,3603,7012,9,"Music, Sports, Shoujo",0
3863,Sweet Valerian Specials,Special,8,5.84,7717,8970,0,"Comedy, Magic, Shoujo",4
32830,Chou Shounen Tanteidan Neo,TV,13,5.18,8857,6868,2,Mystery,4
15313,Wooser no Sono Higurashi,TV,12,6.31,6371,3795,22,"Slice of Life, Comedy, Fantasy",4
25731,Cross Ange: Tenshi to Ryuu no Rondo,TV,25,7.48,1688,797,957,"Action, Sci-Fi, Mecha",23
10528,Duel Masters Cross Shock,TV,50,6.41,5956,7846,0,"Action, Adventure, Comedy, Shounen",10
33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,Special,1,7.32,10925,11093,0,"Comedy, Police",20
3625,Battle Royal High School,OVA,1,5.7,7988,5293,14,"Action, Horror, Super Power, Demons, Supernatural, Martial Arts",59
36737,Real Eroge Situation! The Animation,OVA,0,7.64,,6760,12,Hentai,0
34985,Shinkansen Henkei Robo Shinkalion,ONA,0,4.76,12084,11389,0,"Kids, Mecha",1
773,Tenamonya Voyagers,OVA,4,6.28,6487,6415,4,"Ecchi, Adventure, Comedy, Mecha, Sci-Fi",30
6277,Manga Nippon Mukashibanashi (1976),TV,1471,6.37,6131,9150,2,"Fantasy, Historical",25
4599,Tanoshii Willow Town,TV,26,6.33,6283,9956,1,"Kids, Fantasy",23
32738,Calbee Hitokuchi Gekijou,Special,18,4,9790,13295,0,"Comedy, Slice of Life",0.5
31884,Mahoutsukai Precure!,TV,50,7.12,3125,4560,38,"Action, Slice of Life, Magic, Fantasy, School, Shoujo",24
5959,Mizugi Kanojo: The Animation,OVA,4,7.44,,3496,155,Hentai,30
24439,Kekkai Sensen,TV,12,7.73,1041,142,3732,"Action, Comedy, Super Power, Supernatural, Vampire, Fantasy, Shounen",26
1564,Pokemon Advanced Generation,TV,192,7.19,2866,948,304,"Action, Adventure, Comedy, Kids, Fantasy",24
5383,My Life As,OVA,1,5.13,,8168,1,"Comedy, Hentai, Yuri",30
30246,Space???Dandy 2nd Season Picture Drama,Special,3,6.34,6239,7138,5,"Comedy, Sci-Fi, Space",6
5311,Astroganger,TV,26,6.84,4131,8992,2,"Action, Mecha, Sci-Fi",24
908,Fullmetal Alchemist: Premium Collection,OVA,3,7.42,1929,1524,100,"Fantasy, Comedy, Shounen",7
9087,"Mobile Suit SD Gundam Musha, Knight, Commando",Movie,2,5.93,7505,8138,0,"Action, Fantasy, Mecha, Comedy, Parody",15
22163,Natsu no Shisen 1942,Movie,1,4.58,9328,10848,1,Dementia,4
5832,Tiger Mask Nisei,TV,33,7.43,1912,5810,10,"Action, Sports, Drama",24
33,Kenpuu Denki Berserk,TV,25,8.45,132,210,12562,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",25
26101,Boku to Gaku: Ano Natsu no Monogatari,OVA,1,6.57,9728,12390,0,"Historical, Drama, Kids",42
35380,Gi(a)rlish Number Shura,Unknown,0,0,,5318,0,"Comedy, Parody",0
4011,Binetsukko ???37??? The Animation,OVA,2,6.12,,6471,5,"Harem, Hentai, School",30
4639,Gosenzo-sama Banbanzai!,OVA,6,7.36,2181,5844,36,"Sci-Fi, Comedy, Psychological, Drama",30
595,X OVA,OVA,1,6.92,3862,3777,2,"Mystery, Supernatural, Drama, Romance, Fantasy",22
9107,Pokemon Best Wishes!,TV,84,6.63,5075,1643,144,"Action, Adventure, Comedy, Fantasy, Kids",22
2022,Fight!!,OVA,1,5.16,8876,8884,2,"Action, Fantasy, Supernatural",30
2861,Seifuku Shojo The Animation,OVA,2,6.4,,5782,23,Hentai,30
35858,Kura Sushi,ONA,2,5.66,11012,13353,0,Slice of Life,3
299,.hack//Liminality,OVA,4,6.69,4780,2261,37,"Game, Mystery, Sci-Fi",33
24701,Mushishi Zoku Shou 2nd Season,TV,10,8.83,26,727,701,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",23
25667,Boy Meets Harem The Animation,OVA,1,7.27,,4055,66,"Harem, Hentai",26
21305,Trick or Alice,OVA,0,7.02,3515,4465,11,Fantasy,30
1662,Space Fantasia 2001 Nights,OVA,1,6.44,5823,7211,1,"Drama, Sci-Fi, Seinen, Space",57
2370,Ryojoku no Rensa,OVA,2,6.11,,6036,11,Hentai,30
17827,Daitoshokan no Hitsujikai,TV,12,7.04,3404,1209,131,"Harem, Romance, School",23
29413,Dog Days Recap,Special,1,6.69,4790,5820,2,"Action, Adventure, Fantasy, Magic",24
30291,Mini Hama: Minimum Hamatora,TV,8,6.46,5763,6132,3,"Comedy, Mystery, School, Shounen, Super Power",5
4394,Norakuro Gochou,Movie,1,5.03,9023,9220,1,Adventure,10
33430,Oscar&#039;s Oasis,TV,78,5.32,11655,13079,0,Comedy,8
371,Cardcaptor Sakura Movie 1,Movie,1,7.72,1056,1205,948,"Comedy, Drama, Fantasy, Magic, Shoujo",81
17745,Kakushi Dere,OVA,3,7.1,,4912,21,Hentai,23
29223,Aldnoah.Zero Extra Archives,Special,1,6.91,3867,3735,8,"Action, Sci-Fi, Mecha",48
8120,Gotou ni Naritai.,Movie,1,7.22,2718,7458,4,"Slice of Life, School, Drama",75
11531,UN-GO: Inga-ron,Movie,1,7.7,1121,2229,28,"Mystery, Supernatural",48
6064,Higurashi no Naku Koro ni Kai Specials,Special,24,7.43,1889,2002,127,"Comedy, Parody",1
8115,Uchuu Show e Youkoso,Movie,1,7.46,1789,3064,35,"Adventure, Space, Fantasy",136
5507,Senjou no Valkyria,TV,26,7.71,1086,909,609,"Action, Military, Romance",24
17265,Log Horizon,TV,25,8.09,448,64,7505,"Action, Game, Adventure, Magic, Fantasy",25
35639,Just Because!,TV,12,7.41,1974,639,605,"Slice of Life, Drama, Romance, School",23
7375,Shakugan no Shana S Specials,Special,4,6.99,3616,2671,7,"Comedy, Parody",7
3787,The Choujo,OVA,1,6.13,7008,6917,3,"Comedy, Sci-Fi, Super Power",48
3754,Tongari Boushi no Memole,TV,50,7.04,3433,7696,5,"Fantasy, Magic, Shoujo",30
30923,Colorful Ninja Iromaki,Movie,1,5.9,7565,9088,0,Fantasy,24
9339,Kuma no Gakkou: Jackie to Katie,Movie,1,5.6,10999,11239,0,"Comedy, Kids",27
34354,Himitsukessha Taka no Tsume: Christmas Daisakusen,Special,1,5.2,10462,13273,0,"Comedy, Parody, Super Power",9
373,Bannou Bunka Neko-Musume,OVA,6,6.76,4484,4247,19,"Sci-Fi, Adventure, Comedy, Mecha, Seinen",28
5658,Great Mazinger,TV,56,7.29,2457,6226,12,"Action, Mecha, Sci-Fi, Shounen",25
1068,Chou Denji Robo Combattler V,TV,54,6.84,4137,7138,6,"Adventure, Mecha, Sci-Fi, Shounen",25
6023,Nogizaka Haruka no Himitsu: Purezza,TV,12,7.27,2534,1484,86,"Comedy, Ecchi, Romance",24
1170,Slayers Special,OVA,3,7.45,1827,3126,18,"Adventure, Comedy, Supernatural, Magic, Fantasy, Shounen",29
21189,"Wake Up, Girls! Shichinin no Idol",Movie,1,7.22,2752,2846,15,"Drama, Music",52
4361,Grenadier: Hohoemi no Senshi Specials,Special,7,6.63,5059,4964,3,"Ecchi, Parody, Comedy",3
36861,Itazura Majo to Nemuranai Machi,ONA,1,6.17,6860,6807,3,"Action, Police, Magic, Fantasy",40
37247,Gundam Build Divers Prologue,ONA,1,6.59,5253,6002,1,"Action, Sci-Fi, Mecha",14
5065,Detroit Metal City: Birth of the Metal Devil,Special,1,7.39,2062,2782,19,"Parody, Comedy, Romance, Music",13
31746,Dochamon Junior,TV,16,4.91,9979,12213,0,"Comedy, Kids",9
1694,iDOLM@STER Xenoglossia,TV,26,6.63,5066,2855,30,"Action, Comedy, Mecha, Sci-Fi",23
1862,Strike Witches OVA,OVA,1,6.31,6368,2655,24,"Action, Military, Sci-Fi, Magic, Ecchi",8
36009,Two Car,TV,12,5.7,8010,3104,12,Sports,23
28313,Kanojo wa Dare to demo Sex Suru.,OVA,2,6.84,,4895,38,Hentai,16
223,Dragon Ball,TV,153,8.15,369,99,8598,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",24
169,Shingetsutan Tsukihime,TV,12,7.04,3426,800,582,"Action, Horror, Mystery, Romance, Super Power, Supernatural, Vampire",24
9748,Kaze wo Nuke!,OVA,1,6.17,6861,10579,0,Sports,41
270,Hellsing,TV,13,7.6,1349,125,4823,"Action, Horror, Supernatural, Vampire, Seinen",23
2385,One Piece: Jango no Dance Carnival,Movie,1,7.29,2471,2336,26,"Comedy, Fantasy, Shounen",6
1095,Kidou Keisatsu Patlabor the Movie,Movie,1,7.57,1429,2690,100,"Military, Police, Drama, Mecha",99
30988,Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,OVA,2,7.1,3202,4794,3,"Slice of Life, Comedy, Seinen",24
1908,Lesson XX,OVA,1,6.05,7237,4720,4,"Romance, Shounen Ai",45
35313,Kemono Friends 2,TV,0,0,,6560,9,"Adventure, Comedy",0
32237,Burutabu-chan,TV,0,5.17,9783,13533,0,"Comedy, Fantasy, Magic",0.166666667
33533,Tokyo Onlypic,Movie,1,4.87,12465,12802,0,"Comedy, Parody, Sports",167
2756,Cheonnyeon-yeowoo Yeowoobi,Movie,1,7.37,2142,3615,36,"Sci-Fi, Drama, Fantasy",85
9445,Gunparade Orchestra OVA,OVA,3,5.98,7392,9546,0,Mecha,30
3355,Fortune Dogs,TV,39,6.56,5367,9351,4,Adventure,25
7285,Ginga Tetsudou 999: Diamond Ring no Kanata e,Movie,1,6.72,4657,8379,1,"Adventure, Drama, Sci-Fi",16
16363,Vanquished Queens,OVA,4,6.18,6852,4161,5,"Action, Adventure, Ecchi, Fantasy",24
3280,Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi,Special,1,6.54,5455,9425,0,"Action, Comedy, Sports, Shounen",72
34383,Netsuzou TRap,TV,12,5.52,8339,1177,160,"Drama, Romance, Shoujo Ai",9
32884,Shounen Ashibe 2: Ashibe no Kanashii Yume,OVA,1,5.54,12130,13116,0,"Comedy, Slice of Life",55
34675,Chou Yuu Sekai: Being the Reality,ONA,20,6.48,5669,3874,22,"Action, Game, Adventure, Romance, Fantasy",13
5671,Saki,TV,25,7.55,1505,1256,752,"Game, School, Slice of Life",24
30893,Deban Desu Yo! Onigirizu,TV,6,4.36,9962,11153,0,Comedy,5
16678,Pokemon: Pikachu to Eievui Friends,Movie,1,7,3574,4804,3,"Adventure, Comedy, Fantasy, Kids",21
36735,Capsule Samurai,TV,40,4.57,9793,14094,0,"Comedy, Music, Samurai",0.666666667
17901,All Alone With You,Music,1,7.3,2415,3567,38,"Fantasy, Music",5
675,One: Kagayaku Kisetsu e,OVA,4,5.24,8767,6331,3,"Supernatural, Drama",27
13785,Uhou Renka,OVA,2,6.92,,4360,20,Hentai,30
24271,Paizuri Cheerleader vs. Sakunyuu Ouendan!,OVA,1,6.82,,5949,14,Hentai,28
32630,Coral no Tanken,TV,50,5.77,9923,12847,0,"Adventure, Kids, Music",25
832,Ginsoukikou Ordian,TV,24,5.76,7873,7267,2,"Mecha, Sci-Fi",25
1112,Vandread: Taidou-hen,OVA,1,6.88,4016,4600,3,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",78
9741,Nana to Kaoru,OVA,1,5.73,7931,2984,33,"Comedy, Ecchi, Romance, Seinen",24
1378,Sengoku Kitan Youtouden Movie,Movie,1,6.03,7291,5585,2,"Action, Martial Arts, Samurai",86
21339,Psycho-Pass Movie,Movie,1,7.87,766,614,397,"Action, Military, Police, Sci-Fi",113
32276,Nar Doma Manner Movie,Movie,1,4,11409,12644,0,Comedy,0
4132,Wakakusa no Yon Shimai,TV,26,6.6,5228,9096,0,"Slice of Life, Historical, Drama",23
8023,Toaru Kagaku no Railgun: Motto Marutto Railgun,Special,2,6.94,3800,2105,22,Comedy,8
23427,Oneechan ga Kita Special,Special,1,6.56,5385,3065,2,"Comedy, Slice of Life",4
25857,PriPara Movie: Mi~nna Atsumare! Prism???Tours,Movie,1,6.68,4856,7926,3,"Music, Shoujo",90
36943,Tachibanakan Triangle,TV,12,5.4,8538,2310,30,"Comedy, Ecchi, Shoujo Ai",3
36169,World&#039;s End Umbrella,Music,1,6.16,6919,12356,1,Music,5
24783,3-D Heaven,Music,1,4.7,9255,10763,2,"Music, Kids",2
13219,Himesama Gentei!,OVA,2,6.98,,4699,21,Hentai,30
8772,Happy Weekend,Music,1,5.32,8648,11176,0,"Music, Kids",2
2409,Gokudou-kun Manyuuki,TV,26,7.59,1377,3717,98,"Adventure, Comedy, Fantasy, Magic",23
4450,Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,Special,11,6.67,4876,3823,15,"Adventure, Comedy, Demons, Historical, Supernatural",3
35038,Eigo de Utatte Asobou,Music,4,5,10052,13769,0,"Kids, Music",20
36175,Diary,Music,1,5.77,9973,13322,0,Music,5
24703,High School DxD BorN,TV,12,7.68,1148,189,2801,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",24
24877,Hare Tokidoki Buta,Movie,1,4.94,10351,12808,0,"Comedy, Kids",74
17121,Dareka no Manazashi,Movie,1,7.5,1630,1768,69,"Drama, Slice of Life",6
3829,Anne no Nikki,Movie,1,6.99,3586,5207,3,"Drama, Historical",88
154,Shaman King,TV,64,7.83,833,343,2829,"Action, Adventure, Comedy, Supernatural, Drama, Shounen",23
5895,Tistou Midori no Oyayubi,Movie,1,6.9,3933,9728,0,"Historical, Magic",74
31578,JK Meshi!,TV,26,4.64,9298,3956,2,Comedy,3
7307,Gegege no Kitarou (1985),TV,108,6.77,4442,8385,1,"Comedy, Supernatural",25
37377,Masamune-kun no Revenge OVA,OVA,1,0,,3475,19,"Harem, Comedy, Romance, School, Shounen",30
28683,One Piece: Episode of Alabasta - Prologue,OVA,1,7.4,2036,4377,5,"Action, Adventure, Fantasy, Shounen",15
2897,Nandarou,Special,1,5.32,8654,6924,0,Comedy,1
37458,Kyoto Teramachi Sanjou no Holmes,TV,0,0,,6091,2,Mystery,0
36286,Re:Zero kara Hajimeru Isekai Seikatsu: Memory Snow,OVA,1,0,,1569,118,"Psychological, Drama, Thriller, Fantasy",0
37308,K: Seven Stories - The Idol K,Movie,1,0,,10444,0,"Comedy, Music, Parody",0
10448,Rain Town,ONA,1,7.3,2439,3048,37,Drama,10
2501,Papuwa,TV,26,6.99,3610,8045,13,"Adventure, Comedy",25
36849,Nariyuki: Papakatsu Girls!! The Animation,OVA,0,7.04,,7279,8,Hentai,0
1907,Harukanaru Toki no Naka de: Hachiyou Shou OVA,OVA,2,6.64,5010,7367,3,"Fantasy, Comedy, Supernatural, Demons, Historical, Shoujo",21
33895,Kimi Shitteru? Shuto Enjou Anime Tokyo Dai Kuushuu,Movie,1,5.67,10877,14194,0,"Historical, Drama",18
15225,Hentai Ouji to Warawanai Neko.,TV,12,7.39,2068,255,1464,"Harem, Comedy, Supernatural, Romance, School",24
20977,Tonari no Seki-kun OVA,OVA,1,7.47,1746,2281,7,"Comedy, School, Seinen",13
4614,Moero Arthur: Hakuba no Ouji,TV,22,6.3,6400,9976,0,"Adventure, Romance, Historical, Drama",24
3881,Majokko Tickle,TV,45,6.33,6266,9116,3,"Magic, Comedy, Shoujo",24
20235,Tako ni Natta Okaasan,Special,1,6.35,12346,11099,0,"Historical, Drama",45
10938,Innocent: Shoujo Memoria,OVA,1,6.13,,6905,4,Hentai,11
35222,Gakuen Babysitters,TV,12,7.91,675,1493,371,"Comedy, School, Shoujo, Slice of Life",23
32781,Refrain,Music,1,5.4,8549,11773,0,Music,4
20975,Seisenshi Dunbine Memorial,Special,3,5.76,11986,10439,0,"Sci-Fi, Adventure, Mecha",55
3706,Seikoujo: Haitoku no Biden Dorei,OVA,2,6.02,,6433,5,Hentai,30
21241,Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami,ONA,5,6.61,5158,2421,14,Comedy,8
561,Sakura Taisen,TV,25,6.97,3691,3276,40,"Adventure, Mecha, Sci-Fi, Shounen",20
36797,gdMen,TV,12,6.08,7138,7143,4,"Comedy, Fantasy",8
12599,Ijime: Ikenie no Kyoushitsu,OVA,1,5.31,8667,8131,1,"Drama, Shoujo",14
30913,Mekakucity Days,Music,5,7.7,1112,5375,65,"Music, Psychological, Sci-Fi",4
36530,Porong Porong Pororo 6,TV,26,5.78,11812,13971,0,Kids,11
22347,Pandra The Animation: Shiroki Yokubou Kuro no Kibou,OVA,2,7.01,,5211,38,"Fantasy, Hentai, Supernatural, Demons",27
28381,Monster High: Kowa-ike Girls,ONA,8,5.76,7885,9992,0,"Kids, Shoujo, Supernatural",3
31251,Mobile Suit Gundam: Iron-Blooded Orphans,TV,25,8,557,869,1155,"Action, Drama, Mecha, Sci-Fi, Space",24
7775,Futatsu no Kurumi,Special,1,6.54,5446,8983,1,Drama,46
11835,Qin Shi Ming Yue: Zhu Zi Bai Jia,TV,34,7.35,2251,9064,4,"Action, Historical, Martial Arts, Fantasy",22
883,Yuu???Yuu???Hakusho: Meikai Shitou-hen - Honoo no Kizuna,Movie,1,7.31,2412,2948,25,"Action, Comedy",94
21439,Uta no???Prince-sama??? Maji Love Revolutions,TV,13,7.2,2829,1889,222,"Comedy, Harem, Music, Romance, School, Shoujo",24
36050,Ikezu,Music,1,5.53,8322,11535,0,"Music, Comedy",0.85
28245,Ari-chan,Movie,1,5.2,8819,10203,1,"Music, Comedy",11
33849,Nekoronde ID,Special,4,3.36,11443,13716,0,Comedy,0.266666667
1553,Queen Emeraldas,OVA,4,6.99,3615,5179,8,"Action, Sci-Fi, Adventure, Space",31
76,Mahou Shoujo Lyrical Nanoha,TV,13,7.49,1670,1127,933,"Action, Comedy, Drama, Magic, Super Power",25
2842,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,Special,1,6.61,5168,3657,4,"Adventure, Fantasy",20
1018,Majutsushi Orphen: Revenge,TV,23,6.92,3847,3585,22,"Adventure, Comedy, Fantasy, Magic, Shounen",24
34340,Hikoichi Tonchi Banashi,Movie,1,6.29,10444,14095,0,Historical,17
24773,Norasco,ONA,0,4.89,11526,12225,0,"Slice of Life, Comedy",2
10681,Blood-C: The Last Dark,Movie,1,7.32,2326,1527,112,"Action, Horror, Supernatural, Vampire",110
9938,Ikoku Meiro no Crois??e The Animation,TV,12,7.47,1729,1659,135,"Slice of Life, Historical, Seinen",23
30932,Oz no Mahoutsukai no Koutsuu Anzen no Tabi,OVA,1,8,11698,13746,0,"Kids, Drama, Fantasy",12
1825,Hadashi no Gen 2,Movie,1,7.46,1772,4448,5,"Drama, Historical, Shounen",86
1374,Kyoushoku Soukou Guyver (2005),TV,26,7.35,2244,3101,141,"Adventure, Sci-Fi, Shounen",23
3130,Kaibutsu-kun (1980),TV,94,6.69,4798,9892,1,"Comedy, Horror, Kids",25
20973,Sekai Seifuku: Bouryaku no Zvezda,TV,12,7.15,3012,931,253,"Action, Comedy, Fantasy",24
1956,Ikkitousen: Dragon Destiny,TV,12,6.91,3875,1450,120,"Action, Super Power, Ecchi, Martial Arts, School",24
573,Saber Marionette J,TV,25,7.42,1950,2610,149,"Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen",25
7705,Starry???Sky,ONA,26,6.26,6558,1732,149,"Harem, School, Shoujo",11
29893,Aria The Avvenire,Special,3,8.09,443,3211,76,"Fantasy, Sci-Fi, Shounen, Slice of Life",21
35009,Berserk Recap,Special,1,6.17,6854,4581,8,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",24
2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,Movie,1,7.55,1489,5665,7,"Adventure, Comedy, Kids",107
33581,Trinity Seven Movie: Eternity Library to Alchemic Girl,Movie,1,7.41,2000,1273,174,"Action, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School, Shounen",55
29795,Onigakure Yama no Soba no Hana,Movie,1,5.48,11622,12372,0,"Kids, Demons, Historical",23
36613,Biju Tune!,Music,0,4.09,9721,14117,0,Music,1
8231,Princess Lover!: Magical Knight Maria-chan,Special,6,5.82,7761,4282,2,"Magic, Parody",0.5
21715,Makkuramori no Uta,Music,1,5.71,7979,11834,1,Music,2
28097,Little Twins,OVA,3,5.81,11086,12775,0,"Adventure, Kids",25
30912,Robot Girls Z Episode 0,ONA,1,6.2,6762,6946,0,"Comedy, Mecha, Parody",4
4342,Harukoi Otome,OVA,2,6.73,,5040,10,"Harem, Hentai",27
31730,Audition,Movie,1,5.75,9658,11939,1,Music,96
31812,Kuroshitsuji Movie: Book of the Atlantic,Movie,1,8.54,89,1327,564,"Action, Comedy, Historical, Demons, Supernatural, Fantasy",100
36524,Dies Irae: Reimei,Special,1,5.44,8474,3036,5,"Action, Super Power, Magic",23
65,Rozen Maiden: Tr??umend,TV,12,7.74,1024,1028,471,"Action, Comedy, Drama, Magic, Seinen",24
32251,Mirai e no Kakehashi: Bridge for Future,ONA,6,5.7,8003,9910,0,Slice of Life,0.5
1747,Freedom,OVA,7,7.55,1491,2949,62,"Action, Sci-Fi, Adventure, Space",27
4164,Kounai Shasei,OVA,3,6.16,,7403,6,"Comedy, Hentai, Magic",30
2377,Kisaku,OVA,6,6.62,,6881,12,Hentai,29
22401,Shin Saru Kani Gassen (1939),Movie,1,5.29,12075,11856,0,Kids,11
36151,Gohan Suki,ONA,10,5,10246,13728,0,Slice of Life,3
16123,Saki Zenkoku-hen,TV,13,7.48,1704,2477,101,"Game, School, Slice of Life",24
3849,The SoulTaker: Tamashii-gari - Komugi Daisakusen,Special,3,5.97,7425,7589,0,Comedy,4
17251,Wanna. SpartanSex Spermax!!!,OVA,2,6.89,,5007,28,Hentai,30
34746,Fussa Shi PR Anime,ONA,0,4.67,10134,10564,0,Slice of Life,4
27945,Gugure! Kokkuri-san Specials,Special,11,7.33,2305,3931,9,"Comedy, Supernatural, Romance, Shounen",3
3108,Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,OVA,2,6,,7212,5,Hentai,30
800,NieA Under 7,TV,13,6.92,3854,2597,88,"Comedy, Sci-Fi, Slice of Life",23
34659,Otokonoko ??? Delivery,OVA,1,6.14,,6006,36,"Hentai, Yaoi",18
8017,Soukou Kihei Votoms: Gen-ei Hen,OVA,6,6.92,3857,7145,1,"Action, Drama, Mecha, Military, Sci-Fi",24
37616,Ten Count,Unknown,0,0,,7220,8,"Drama, Romance, Yaoi",0
30813,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Special,1,6.81,4300,4327,38,"Comedy, Romance, School",0.5
12783,Sora no Otoshimono Final: Eternal My Master,Movie,1,6.87,4053,1318,251,"Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural",49
36848,Aishen Qiaokeli-ing... 2nd Season,ONA,15,7.48,1687,4087,26,"Harem, Comedy, Romance, School",19
31138,Overlord: Ple Ple Pleiades,Special,8,7.05,3381,1781,48,"Action, Comedy, Magic, Fantasy",3
8494,Kikansha Yaemon: D51 no Daibouken,Movie,1,5.28,10862,11752,0,"Fantasy, Kids",62
11561,Sougen no Ko Tenguri,Movie,1,6.13,7010,9274,1,"Adventure, Historical, Kids, Drama",21
22999,Nippon Tanjou,TV,5,5.67,11503,12603,0,Historical,25
17106,Wala! Pyeon-uijeom The Animation,TV,24,5.63,12630,11860,0,Slice of Life,24
34213,Getsuyoubi no Tawawa,ONA,12,6.51,5553,1799,96,"Slice of Life, Ecchi",4
21939,Mushishi Zoku Shou,TV,10,8.77,33,569,894,"Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen",24
35404,Felix no Meitantei,Movie,1,3.87,10078,12725,0,Mystery,10
984,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,OVA,2,7.02,3492,2254,19,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",30
36764,Tripod Baby,Music,1,3.67,12502,13823,0,"Music, Space",3
3939,Kafun Shoujo Chuuihou! The Animation,OVA,4,7.21,,3892,87,Hentai,29
27613,Selector Infected WIXOSS: Midoriko-san to Piruruku-tan,Special,3,5.92,7531,4279,3,Comedy,5
885,Tenshi no Tamago,OVA,1,7.63,1282,1478,1058,"Fantasy, Dementia, Drama",71
30164,Chiisana Kinomi (1995),Music,1,5.19,8844,12336,0,"Music, Kids",2
